,城市,区域,链接
3092,云南,晋宁,/jinning/
3093,云南,宜良,/yiliang/
3094,云南,石林,/shilin/
3095,云南,呈贡,/chenggong/
3096,云南,富民,/fumin/
3097,云南,嵩明,/songming/
3098,云南,禄劝,/luquan/
3099,云南,安宁,/anning/
3100,云南,盘龙,/panlong/
3101,云南,官渡,/guanduqu/
3102,云南,西山,/xishanqu/
3103,云南,丽江,/lijiang/
3104,云南,永胜,/yongsheng/
3105,云南,华坪,/huaping/
3106,云南,宁蒗,/ninglang/
3107,云南,玉龙,/yulongnaxi/
3108,云南,临沧,/lincang/
3109,云南,沧源,/cangyuan/
3110,云南,耿马,/gengma/
3111,云南,双江,/shuangjiang/
3112,云南,凤庆,/fengqing/
3113,云南,永德,/yongde/
3114,云南,云县,/yunxian/
3115,云南,镇康,/zhenkang/
3116,云南,临翔,/linxiangqu/
3117,云南,怒江州,/nujiang/
3118,云南,福贡,/fugong/
3119,云南,兰坪,/lanping/
3120,云南,泸水,/lushui/
3121,云南,六库,/liuku/
3122,云南,贡山,/gongshan/
3123,云南,普洱,/puer/
3124,云南,景谷,/jinggu/
3125,云南,景东,/jingdong/
3126,云南,澜沧,/lancang/
3127,云南,墨江,/mojiang/
3128,云南,江城,/jiangcheng/
3129,云南,孟连,/menglian/
3130,云南,西盟,/ximeng/
3131,云南,镇沅,/zhenyuanxian/
3132,云南,宁洱,/ninger/
3133,云南,思茅,/simao/
3134,云南,江城哈尼族,/jiangchengha/
3135,云南,曲靖,/qujing/
3136,云南,沾益,/zhanyi/
3137,云南,陆良,/luliang/
3138,云南,富源,/fuyuanxian/
3139,云南,马龙,/malong/
3140,云南,师宗,/shizong/
3141,云南,罗平,/luoping/
3142,云南,会泽,/huize/
3143,云南,宣威,/xuanwei/
3144,云南,麒麟,/qilinqu/
3145,云南,文山州,/wenshan/
3146,云南,文山,/wenshan/
3147,云南,西畴,/xichou/
3148,云南,马关,/maguan/
3149,云南,麻栗坡,/malipo/
3150,云南,砚山,/yanshanxian/
3151,云南,丘北,/qiubei/
3152,云南,广南,/guangnan/
3153,云南,富宁,/funingxian/
3154,云南,西双版纳,/xishuangbanna/
3155,云南,景洪,/jinghongshi/
3156,云南,勐海,/menghai/
3157,云南,勐腊,/menglaxian/
3158,云南,玉溪,/yuxi/
3159,云南,澄江,/chengjiang/
3160,云南,江川,/jiangchuan/
3161,云南,通海,/tonghai/
3162,云南,华宁,/huaning/
3163,云南,新平,/xinping/
3164,云南,易门,/yimen/
3165,云南,峨山,/eshan/
3166,云南,元江,/yuanjiangxian/
3167,云南,红塔,/hongtaqu/
3168,云南,昭通,/zhaotong/
3169,云南,鲁甸,/ludian/
3170,云南,彝良,/yiliangxian/
3171,云南,镇雄,/zhenxiong/
3172,云南,威信,/weixin/
3173,云南,巧家,/qiaojia/
3174,云南,绥江,/suijiang/
3175,云南,永善,/yongshan/
3176,云南,盐津,/yanjinxian/
3177,云南,大关,/daguan/
3178,云南,水富,/shuifu/
3179,云南,昭阳,/zhaoyangqu/
3180,浙江,杭州,/hangzhou/
3181,浙江,萧山,/xiaoshan/
3182,浙江,桐庐,/tonglu/
3183,浙江,淳安,/chunan/
3184,浙江,建德,/jiande/
3185,浙江,余杭,/yuhang/
3186,浙江,临安,/linan/
3187,浙江,富阳,/fuyang/
3188,浙江,上城,/shangchengqu/
3189,浙江,下城,/xiachengqu/
3190,浙江,江干,/jiangganqu/
3191,浙江,拱墅,/gongshuqu/
3192,浙江,西湖,/xihu/
3193,浙江,滨江,/binjianqu/
3194,浙江,湖州,/huzhou/
3195,浙江,长兴,/changxing/
3196,浙江,安吉,/anji/
3197,浙江,德清,/deqing/
3198,浙江,南浔,/nanxun/
3199,浙江,吴兴,/wuxingqu/
3200,浙江,嘉兴,/jiaxing/
3201,浙江,嘉善,/jiashan/
3202,浙江,海宁,/haining/
3203,浙江,桐乡,/tongxiang/
3204,浙江,平湖,/pinghu/
3205,浙江,海盐,/haiyan1/
3206,浙江,南湖,/nanhuqu/
3207,浙江,秀洲,/xiuzhouqu/
3208,浙江,金华,/jinhua/
3209,浙江,浦江,/pujiang/
3210,浙江,兰溪,/lanxi1/
3211,浙江,义乌,/yiwu1/
3212,浙江,东阳,/dongyang/
3213,浙江,武义,/wuyi1/
3214,浙江,永康,/yongkang/
3215,浙江,磐安,/panan/
3216,浙江,横店,/hengdian/
3217,浙江,婺城,/wuchengqu/
3218,浙江,金东,/jindongqu/
3219,浙江,丽水,/lishui/
3220,浙江,遂昌,/suichang/
3221,浙江,龙泉,/longquan/
3222,浙江,缙云,/jinyun/
3223,浙江,青田,/qingtian/
3224,浙江,云和,/yunhe/
3225,浙江,庆元,/qingyuan2/
3226,浙江,松阳,/songyang/
3227,浙江,景宁,/jingning1/
3228,浙江,莲都,/liandu/
3229,浙江,古城,/guchengqu/
3230,浙江,宁波,/ningbo/
3231,浙江,慈溪,/cixi/
3232,浙江,余姚,/yuyao/
3233,浙江,奉化,/fenghua/
3234,浙江,象山,/xiangshan/
3235,浙江,宁海,/ninghai/
3236,浙江,北仑,/beilun/
3237,浙江,鄞州,/yinzhou/
3238,浙江,镇海,/zhenhai/
3239,浙江,海曙,/haishuqu/
3240,浙江,江东,/jiangdongqu/
3241,浙江,宁波江北,/ningbojiangbei/
3242,浙江,衢州,/quzhou1/
3243,浙江,常山,/changshan/
3244,浙江,开化,/kaihua/
3245,浙江,龙游,/longyou/
3246,浙江,江山,/jiangshan/
3247,浙江,衢江,/qujiang1/
3248,浙江,柯城,/kechengqu/
3249,浙江,绍兴,/shaoxing/
3250,浙江,诸暨,/zhuji/
3251,浙江,上虞,/shangyu/
3252,浙江,新昌,/xinchang/
3253,浙江,嵊州,/shengzhou/
3254,浙江,越城,/yuechengqu/
3255,浙江,柯桥,/keqiaoqv/
3256,浙江,台州,/taizhou/
3257,浙江,玉环,/yuhuan/
3258,浙江,三门,/sanmen/
3259,浙江,天台,/tiantai/
3260,浙江,仙居,/xianju/
3261,浙江,温岭,/wenling/
3262,浙江,洪家,/hongjia/
3263,浙江,临海,/linhai/
3264,浙江,椒江,/jiaojiang/
3265,浙江,黄岩,/huangyan/
3266,浙江,路桥,/luqiao/
3267,浙江,温州,/wenzhou/
3268,浙江,泰顺,/taishun/
3269,浙江,文成,/wencheng/
3270,浙江,平阳,/pingyang/
3271,浙江,瑞安,/ruian/
3272,浙江,洞头,/dongtou/
3273,浙江,乐清,/yueqing/
3274,浙江,永嘉,/yongjia/
3275,浙江,苍南,/cangnan/
3276,浙江,鹿城,/luchengqu/
3277,浙江,龙湾,/longwanqu/
3278,浙江,瓯海,/ouhaiqu/
3279,浙江,舟山,/zhoushan/
3280,浙江,嵊泗,/shengsi/
3281,浙江,岱山,/daishan/
3282,浙江,普陀,/putuo/
3283,浙江,定海,/dinghai/
